secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
141.74,0.298624,-0.288985,-0.536418,0.95418,0.251283,-0.162469,0.009809,0.228911,-0.390601,-0.412036,0.615585,-0.19955,-0.641452,12.0,2.0,16.0,45DBP,33
141.75,0.298624,-0.288985,-0.536418,0.95418,0.251283,-0.162469,0.009809,0.228911,-0.390601,-0.412036,0.615585,-0.19955,-0.641452,12.0,2.0,16.0,45DBP,33
141.76,0.230081,-0.357115,-0.593363,0.95221,0.256227,-0.166263,-0.007508,0.203719,-0.373623,-0.414996,0.614545,-0.197997,-0.641022,12.0,2.0,16.0,45DBP,33
141.77,0.147052,-0.413725,-0.66052,0.949926,0.261889,-0.170455,-0.025106,0.171064,-0.334397,-0.417974,0.613523,-0.195861,-0.640722,12.0,2.0,16.0,45DBP,33
141.78,0.069799,-0.457811,-0.736735,0.947313,0.268339,-0.174909,-0.044664,0.132525,-0.293231,-0.420969,0.612571,-0.193137,-0.640499,12.0,2.0,16.0,45DBP,33
141.79,0.020022,-0.488713,-0.798693,0.944378,0.275523,-0.179548,-0.048046,0.104086,-0.257235,-0.424024,0.611683,-0.189923,-0.640295,12.0,2.0,16.0,45DBP,33
141.8,-0.055763,-0.52009,-0.865501,0.941118,0.283412,-0.184319,-0.032641,0.094411,-0.222678,-0.427122,0.610866,-0.186234,-0.640099,12.0,2.0,16.0,45DBP,33
141.81,-0.145417,-0.532605,-0.921693,0.937559,0.292006,-0.188985,-0.007093,0.087083,-0.197002,-0.430167,0.610217,-0.182052,-0.639882,12.0,2.0,16.0,45DBP,33
141.82,-0.260518,-0.541969,-0.98168,0.933704,0.301304,-0.193425,0.018628,0.067593,-0.188381,-0.433088,0.609784,-0.177346,-0.639646,12.0,2.0,16.0,45DBP,33
141.83,-0.397947,-0.542555,-1.054347,0.929503,0.311485,-0.197487,0.043428,0.058861,-0.183968,-0.435817,0.609657,-0.171973,-0.63938,12.0,2.0,16.0,45DBP,33
141.84,-0.48247,-0.553991,-1.107888,0.924966,0.32243,-0.201187,0.066534,0.055469,-0.180115,-0.438392,0.609785,-0.166039,-0.639066,12.0,2.0,16.0,45DBP,33
141.85,-0.499159,-0.557609,-1.13104,0.920156,0.333786,-0.204696,0.084681,0.0569,-0.169908,-0.440918,0.61001,-0.159811,-0.638701,12.0,2.0,16.0,45DBP,33
141.86,-0.457589,-0.566159,-1.136662,0.915145,0.345195,-0.208206,0.098405,0.056324,-0.160202,-0.443512,0.610174,-0.153572,-0.638279,12.0,2.0,16.0,45DBP,33
141.87,-0.367727,-0.569112,-1.148207,0.909931,0.356511,-0.211957,0.102002,0.06222,-0.153308,-0.44633,0.610138,-0.147491,-0.637783,12.0,2.0,16.0,45DBP,33
141.88,-0.303413,-0.56317,-1.179209,0.904497,0.367795,-0.215899,0.092314,0.072238,-0.133268,-0.449438,0.609917,-0.141604,-0.637146,12.0,2.0,16.0,45DBP,33
141.89,-0.23985,-0.546927,-1.206115,0.898808,0.379178,-0.219928,0.071193,0.060184,-0.121244,-0.452794,0.609582,-0.135816,-0.63635,12.0,2.0,16.0,45DBP,33
141.9,-0.148714,-0.534179,-1.213421,0.89294,0.390465,-0.224041,0.058049,0.031318,-0.109577,-0.456417,0.609104,-0.130273,-0.635378,12.0,2.0,16.0,45DBP,33
141.91,-0.063107,-0.51956,-1.224511,0.886901,0.401591,-0.228323,0.05388,0.011922,-0.10084,-0.460318,0.60845,-0.125007,-0.634246,12.0,2.0,16.0,45DBP,33
141.92,0.018436,-0.510672,-1.236197,0.880689,0.412548,-0.232789,0.059862,0.003285,-0.089736,-0.464473,0.607625,-0.119991,-0.632976,12.0,2.0,16.0,45DBP,33
141.93,0.099781,-0.509347,-1.252925,0.874272,0.423362,-0.237515,0.064296,-0.004294,-0.075413,-0.468898,0.606607,-0.115197,-0.631579,12.0,2.0,16.0,45DBP,33
141.94,0.176497,-0.49932,-1.249928,0.867684,0.433943,-0.242522,0.064399,-0.023024,-0.061617,-0.473562,0.605389,-0.110649,-0.630079,12.0,2.0,16.0,45DBP,33
141.95,0.241304,-0.485275,-1.240911,0.860987,0.444224,-0.247722,0.065542,-0.045131,-0.043095,-0.478395,0.60401,-0.106355,-0.628489,12.0,2.0,16.0,45DBP,33
141.96,0.291073,-0.470878,-1.234693,0.854216,0.454185,-0.253043,0.066255,-0.073127,-0.025156,-0.483345,0.602505,-0.102304,-0.626816,12.0,2.0,16.0,45DBP,33
141.97,0.321094,-0.456654,-1.212821,0.847402,0.463828,-0.258406,0.07165,-0.097907,-0.000277,-0.488337,0.60092,-0.098447,-0.625084,12.0,2.0,16.0,45DBP,33
141.98,0.331557,-0.443264,-1.186512,0.840596,0.473104,-0.263761,0.07873,-0.123449,0.023206,-0.493293,0.599282,-0.094765,-0.623331,12.0,2.0,16.0,45DBP,33
141.99,0.314017,-0.432615,-1.154408,0.83382,0.482055,-0.269011,0.081905,-0.145553,0.045271,-0.49812,0.597647,-0.091173,-0.621596,12.0,2.0,16.0,45DBP,33
142.0,0.279394,-0.411234,-1.132545,0.827097,0.490756,-0.273988,0.078115,-0.164828,0.063813,-0.502756,0.596095,-0.08762,-0.619863,12.0,2.0,16.0,45DBP,33
142.01,0.236021,-0.382375,-1.103984,0.820448,0.499269,-0.278559,0.068361,-0.181063,0.078318,-0.507168,0.594686,-0.08408,-0.618111,12.0,2.0,16.0,45DBP,33
142.02,0.194699,-0.34951,-1.07312,0.813926,0.507574,-0.282654,0.059594,-0.195837,0.092942,-0.511324,0.593449,-0.080569,-0.61634,12.0,2.0,16.0,45DBP,33
142.03,0.149149,-0.29419,-1.041039,0.807568,0.515692,-0.286173,0.053531,-0.207754,0.106425,-0.515226,0.592425,-0.077112,-0.614515,12.0,2.0,16.0,45DBP,33
142.04,0.118292,-0.240565,-1.000194,0.801467,0.523548,-0.289045,0.055466,-0.218449,0.116132,-0.518869,0.591635,-0.073793,-0.612615,12.0,2.0,16.0,45DBP,33
142.05,0.104029,-0.181927,-0.952549,0.795679,0.531061,-0.291321,0.067419,-0.227778,0.125992,-0.522271,0.591053,-0.070678,-0.61065,12.0,2.0,16.0,45DBP,33
142.06,0.108781,-0.132715,-0.892386,0.790265,0.538089,-0.293156,0.086565,-0.237766,0.134022,-0.525464,0.590608,-0.067852,-0.608658,12.0,2.0,16.0,45DBP,33
142.07,0.130762,-0.085589,-0.818085,0.785299,0.544489,-0.29468,0.096171,-0.245738,0.140368,-0.528466,0.590239,-0.0654,-0.606682,12.0,2.0,16.0,45DBP,33
142.08,0.156883,-0.035052,-0.74307,0.780836,0.550177,-0.295973,0.092424,-0.251196,0.14424,-0.531286,0.589913,-0.063371,-0.60475,12.0,2.0,16.0,45DBP,33
142.09,0.177398,0.018865,-0.683853,0.776869,0.555229,-0.296977,0.078508,-0.248543,0.144283,-0.533937,0.589659,-0.061753,-0.602826,12.0,2.0,16.0,45DBP,33
142.1,0.212922,0.092848,-0.637314,0.773342,0.559784,-0.29763,0.057575,-0.243287,0.139076,-0.536488,0.589509,-0.060537,-0.600829,12.0,2.0,16.0,45DBP,33
142.11,0.269817,0.171171,-0.58468,0.770295,0.563787,-0.297976,0.039703,-0.241995,0.134692,-0.538987,0.589437,-0.059802,-0.598733,12.0,2.0,16.0,45DBP,33
142.12,0.347172,0.241264,-0.516549,0.767792,0.56711,-0.298129,0.027923,-0.24399,0.131701,-0.541481,0.589387,-0.059655,-0.596542,12.0,2.0,16.0,45DBP,33
142.13,0.439238,0.315838,-0.453733,0.765856,0.56967,-0.29823,0.017454,-0.243666,0.128857,-0.544005,0.589294,-0.060147,-0.594283,12.0,2.0,16.0,45DBP,33
142.14,0.550139,0.383839,-0.395304,0.764475,0.571436,-0.298394,0.005072,-0.242701,0.122765,-0.546629,0.589103,-0.061327,-0.591941,12.0,2.0,16.0,45DBP,33
142.15,0.681334,0.459034,-0.32636,0.763677,0.572329,-0.298725,-0.00939,-0.241106,0.115955,-0.549387,0.588758,-0.063257,-0.589522,12.0,2.0,16.0,45DBP,33
142.16,0.819284,0.538937,-0.243078,0.763549,0.572239,-0.299224,-0.023299,-0.242909,0.105727,-0.552283,0.588242,-0.066022,-0.587023,12.0,2.0,16.0,45DBP,33
142.17,0.956127,0.624102,-0.155917,0.764155,0.571079,-0.299893,-0.024135,-0.24628,0.094418,-0.555289,0.587538,-0.069661,-0.584465,12.0,2.0,16.0,45DBP,33
142.18,1.073863,0.689395,-0.061546,0.765521,0.568832,-0.300679,-0.013278,-0.25148,0.080892,-0.55836,0.586653,-0.074153,-0.581871,12.0,2.0,16.0,45DBP,33
142.19,1.164919,0.728859,0.049336,0.767638,0.565461,-0.301638,0.006791,-0.259354,0.070741,-0.561395,0.585557,-0.079396,-0.579356,12.0,2.0,16.0,45DBP,33
142.2,1.220624,0.756167,0.143847,0.77045,0.561047,-0.302709,0.024197,-0.260388,0.059209,-0.564308,0.584276,-0.08525,-0.576984,12.0,2.0,16.0,45DBP,33
142.21,1.246889,0.782242,0.232737,0.773861,0.55577,-0.30374,0.029971,-0.250472,0.048262,-0.567042,0.582876,-0.091572,-0.574746,12.0,2.0,16.0,45DBP,33
142.22,1.252727,0.80475,0.31853,0.777853,0.549681,-0.304624,0.031046,-0.239027,0.040677,-0.569515,0.581404,-0.098271,-0.572682,12.0,2.0,16.0,45DBP,33
142.23,1.23476,0.820456,0.390251,0.782318,0.54297,-0.305223,0.02687,-0.228136,0.036363,-0.571704,0.579927,-0.105231,-0.570759,12.0,2.0,16.0,45DBP,33
142.24,1.204296,0.826839,0.453083,0.787169,0.535779,-0.30546,0.020067,-0.213498,0.033441,-0.573589,0.578487,-0.112351,-0.568969,12.0,2.0,16.0,45DBP,33
142.25,1.198718,0.841139,0.509584,0.79232,0.528209,-0.305328,0.006676,-0.1963,0.029586,-0.575204,0.577091,-0.11959,-0.567278,12.0,2.0,16.0,45DBP,33
142.26,1.212626,0.851061,0.553115,0.797727,0.520231,-0.304944,-0.007337,-0.172987,0.025479,-0.576643,0.575671,-0.127007,-0.565646,12.0,2.0,16.0,45DBP,33
142.27,1.25441,0.860517,0.588474,0.803311,0.511829,-0.304504,-0.018292,-0.148487,0.01361,-0.578017,0.574127,-0.134635,-0.564046,12.0,2.0,16.0,45DBP,33
142.28,1.308758,0.86345,0.611106,0.809002,0.503048,-0.304069,-0.020947,-0.127423,-0.000207,-0.579404,0.572419,-0.142485,-0.562428,12.0,2.0,16.0,45DBP,33
142.29,1.34482,0.856756,0.623477,0.814722,0.49395,-0.303714,-0.017267,-0.119331,-0.014951,-0.580834,0.570518,-0.150504,-0.560793,12.0,2.0,16.0,45DBP,33
142.3,1.367973,0.830093,0.622613,0.820355,0.48469,-0.303468,-0.007169,-0.116602,-0.029769,-0.582304,0.56844,-0.158561,-0.559156,12.0,2.0,16.0,45DBP,33
142.31,1.357361,0.791309,0.619084,0.825822,0.475386,-0.303359,0.001968,-0.107786,-0.042817,-0.583779,0.566208,-0.166521,-0.557568,12.0,2.0,16.0,45DBP,33
142.32,1.331631,0.749404,0.619264,0.831084,0.466148,-0.303323,0.009324,-0.102088,-0.050147,-0.585202,0.563883,-0.174284,-0.556057,12.0,2.0,16.0,45DBP,33
142.33,1.296216,0.703743,0.628923,0.836187,0.456917,-0.303346,0.0162,-0.101479,-0.055282,-0.586523,0.561481,-0.181842,-0.554674,12.0,2.0,16.0,45DBP,33
142.34,1.220726,0.656088,0.635409,0.841128,0.447742,-0.303364,0.023984,-0.100803,-0.052792,-0.587672,0.559062,-0.189124,-0.553465,12.0,2.0,16.0,45DBP,33
142.35,1.115253,0.602072,0.639506,0.845876,0.438781,-0.303259,0.03213,-0.102477,-0.052256,-0.588568,0.556734,-0.196005,-0.552464,12.0,2.0,16.0,45DBP,33
142.36,0.970787,0.560022,0.654005,0.850466,0.430089,-0.302871,0.043134,-0.107732,-0.0495,-0.589099,0.554611,-0.202414,-0.551723,12.0,2.0,16.0,45DBP,33
142.37,0.80463,0.517123,0.665804,0.854923,0.421728,-0.30208,0.056332,-0.112661,-0.04518,-0.589188,0.552784,-0.208302,-0.551268,12.0,2.0,16.0,45DBP,33
142.38,0.60115,0.474649,0.686361,0.85927,0.41375,-0.300776,0.077818,-0.114709,-0.042654,-0.588734,0.551353,-0.213594,-0.551162,12.0,2.0,16.0,45DBP,33
142.39,0.368905,0.427142,0.699245,0.863477,0.406285,-0.298899,0.096835,-0.110707,-0.035925,-0.587674,0.550405,-0.218185,-0.551443,12.0,2.0,16.0,45DBP,33
142.4,0.141482,0.37769,0.706253,0.867517,0.399408,-0.296458,0.110999,-0.099314,-0.027806,-0.585989,0.549983,-0.222013,-0.552128,12.0,2.0,16.0,45DBP,33
142.41,-0.052198,0.340115,0.721781,0.871422,0.393024,-0.293521,0.11547,-0.085102,-0.02963,-0.583721,0.55004,-0.225158,-0.5532,12.0,2.0,16.0,45DBP,33
142.42,-0.215733,0.302555,0.745025,0.875238,0.386942,-0.290231,0.114935,-0.070459,-0.037726,-0.580954,0.550462,-0.227762,-0.554624,12.0,2.0,16.0,45DBP,33
142.43,-0.335952,0.263318,0.738972,0.878937,0.381137,-0.286714,0.10672,-0.051853,-0.053786,-0.57779,0.551176,-0.229887,-0.556341,12.0,2.0,16.0,45DBP,33
142.44,-0.427364,0.238031,0.704214,0.882424,0.37576,-0.283077,0.099418,-0.024839,-0.07111,-0.574407,0.552121,-0.231568,-0.558206,12.0,2.0,16.0,45DBP,33
142.45,-0.486258,0.205496,0.665322,0.885643,0.370876,-0.279439,0.096275,0.005741,-0.086421,-0.570943,0.553229,-0.232847,-0.560128,12.0,2.0,16.0,45DBP,33
142.46,-0.509192,0.174875,0.634613,0.888614,0.366318,-0.275998,0.095745,0.029021,-0.098864,-0.567495,0.554364,-0.23384,-0.562092,12.0,2.0,16.0,45DBP,33
142.47,-0.520972,0.139221,0.605146,0.891351,0.36203,-0.272813,0.08808,0.046463,-0.107283,-0.564115,0.555475,-0.234608,-0.564076,12.0,2.0,16.0,45DBP,33
142.48,-0.516475,0.107103,0.568036,0.893846,0.358033,-0.269909,0.07614,0.060958,-0.113285,-0.560835,0.556547,-0.235162,-0.566055,12.0,2.0,16.0,45DBP,33
142.49,-0.489776,0.076558,0.516933,0.896055,0.354417,-0.267345,0.058595,0.070784,-0.11887,-0.557764,0.557543,-0.235528,-0.567954,12.0,2.0,16.0,45DBP,33
142.5,-0.456646,0.055078,0.479724,0.898004,0.351146,-0.265114,0.044089,0.074727,-0.124794,-0.55494,0.55844,-0.235772,-0.569736,12.0,2.0,16.0,45DBP,33
142.51,-0.423075,0.026016,0.436061,0.899725,0.348132,-0.263247,0.039102,0.074506,-0.125166,-0.552347,0.559212,-0.235921,-0.571433,12.0,2.0,16.0,45DBP,33
142.52,-0.395209,-0.007842,0.406297,0.901223,0.345362,-0.261766,0.035773,0.069982,-0.118407,-0.549974,0.559855,-0.235965,-0.573072,12.0,2.0,16.0,45DBP,33
142.53,-0.39271,-0.041664,0.390844,0.902532,0.342775,-0.260657,0.035731,0.064131,-0.113153,-0.54776,0.560382,-0.23589,-0.574706,12.0,2.0,16.0,45DBP,33
142.54,-0.42921,-0.065817,0.363592,0.90369,0.340403,-0.25975,0.041515,0.057669,-0.097932,-0.545583,0.560895,-0.235632,-0.57638,12.0,2.0,16.0,45DBP,33
142.55,-0.473016,-0.096643,0.359535,0.904706,0.338292,-0.258968,0.049761,0.058039,-0.078678,-0.543366,0.561457,-0.23512,-0.578133,12.0,2.0,16.0,45DBP,33
142.56,-0.515883,-0.132983,0.378161,0.90565,0.336229,-0.258357,0.050084,0.052092,-0.058629,-0.54104,0.562028,-0.234405,-0.580046,12.0,2.0,16.0,45DBP,33
142.57,-0.556757,-0.152923,0.398383,0.906586,0.334059,-0.257888,0.042663,0.053224,-0.040757,-0.538571,0.562588,-0.23356,-0.582139,12.0,2.0,16.0,45DBP,33
142.58,-0.600606,-0.178005,0.402058,0.907499,0.331888,-0.257479,0.027575,0.059576,-0.024549,-0.535963,0.563183,-0.232562,-0.584366,12.0,2.0,16.0,45DBP,33
142.59,-0.623385,-0.20185,0.400212,0.908339,0.329807,-0.25719,0.012101,0.070049,-0.014768,-0.533273,0.563796,-0.231386,-0.586698,12.0,2.0,16.0,45DBP,33
142.6,-0.647931,-0.205789,0.393911,0.90912,0.327817,-0.256976,-0.007204,0.0732,-0.008969,-0.530548,0.564418,-0.230095,-0.589073,12.0,2.0,16.0,45DBP,33
142.61,-0.689596,-0.203769,0.389496,0.909878,0.325951,-0.256665,-0.016507,0.077004,-0.00072,-0.527727,0.56513,-0.228683,-0.591469,12.0,2.0,16.0,45DBP,33
142.62,-0.711056,-0.205827,0.380987,0.910607,0.324231,-0.256257,-0.01774,0.084323,0.003633,-0.524826,0.565928,-0.22715,-0.593873,12.0,2.0,16.0,45DBP,33
142.63,-0.724735,-0.207048,0.385732,0.911323,0.322559,-0.255825,-0.014564,0.090802,0.010205,-0.521882,0.566753,-0.225562,-0.596282,12.0,2.0,16.0,45DBP,33
142.64,-0.723162,-0.214745,0.382686,0.912022,0.320874,-0.255452,-0.011799,0.106739,0.011006,-0.518905,0.567562,-0.223935,-0.598718,12.0,2.0,16.0,45DBP,33
142.65,-0.687781,-0.223765,0.371932,0.912675,0.31921,-0.255202,-0.01523,0.12917,0.01332,-0.515996,0.568308,-0.222317,-0.601123,12.0,2.0,16.0,45DBP,33
142.66,-0.618707,-0.215653,0.360657,0.913287,0.317514,-0.25513,-0.019153,0.149283,0.011386,-0.513268,0.568921,-0.220826,-0.603424,12.0,2.0,16.0,45DBP,33
142.67,-0.550672,-0.209895,0.354773,0.913885,0.315709,-0.255228,-0.017538,0.161784,0.012475,-0.510745,0.569377,-0.219536,-0.605602,12.0,2.0,16.0,45DBP,33
142.68,-0.471044,-0.211288,0.344606,0.914454,0.313789,-0.255558,-0.003932,0.166038,0.014805,-0.508451,0.56965,-0.218449,-0.607665,12.0,2.0,16.0,45DBP,33
142.69,-0.387939,-0.21382,0.333667,0.914971,0.311771,-0.256176,0.012839,0.163266,0.017361,-0.506422,0.569716,-0.217567,-0.60961,12.0,2.0,16.0,45DBP,33
142.7,-0.285002,-0.226258,0.338648,0.915446,0.309557,-0.257165,0.028051,0.151991,0.029488,-0.504687,0.56952,-0.216944,-0.611452,12.0,2.0,16.0,45DBP,33
142.71,-0.213459,-0.233815,0.341565,0.915905,0.307052,-0.258528,0.032535,0.133164,0.039061,-0.503192,0.569057,-0.216586,-0.613239,12.0,2.0,16.0,45DBP,33
142.72,-0.200398,-0.241077,0.317237,0.916293,0.304549,-0.26011,0.024915,0.124925,0.048486,-0.501858,0.568472,-0.216297,-0.614975,12.0,2.0,16.0,45DBP,33
142.73,-0.240098,-0.231618,0.262152,0.916552,0.302457,-0.261633,0.008909,0.130206,0.056708,-0.500603,0.56797,-0.215855,-0.616614,12.0,2.0,16.0,45DBP,33
142.74,-0.266214,-0.215497,0.230551,0.916706,0.30086,-0.262931,0.000927,0.139188,0.067878,-0.499367,0.567643,-0.215213,-0.618141,12.0,2.0,16.0,45DBP,33
142.75,-0.285033,-0.189443,0.21602,0.916848,0.299532,-0.263951,0.002875,0.147123,0.074574,-0.498098,0.567469,-0.214484,-0.619575,12.0,2.0,16.0,45DBP,33
142.76,-0.27707,-0.173299,0.190707,0.916981,0.298408,-0.264763,0.014111,0.1614,0.079582,-0.496851,0.567395,-0.213733,-0.620902,12.0,2.0,16.0,45DBP,33
142.77,-0.242938,-0.164455,0.161609,0.917061,0.297483,-0.265524,0.021294,0.176638,0.085974,-0.495728,0.567338,-0.212992,-0.622106,12.0,2.0,16.0,45DBP,33
142.78,-0.175764,-0.151192,0.123153,0.917052,0.296751,-0.266373,0.016237,0.183534,0.087006,-0.494859,0.567211,-0.212334,-0.623138,12.0,2.0,16.0,45DBP,33
142.79,-0.096878,-0.128235,0.091427,0.917,0.296125,-0.267246,0.010505,0.178987,0.08913,-0.494285,0.566998,-0.211872,-0.623943,12.0,2.0,16.0,45DBP,33
142.8,-0.026133,-0.102809,0.062944,0.916929,0.295566,-0.268109,0.010912,0.168561,0.086377,-0.493988,0.56671,-0.211625,-0.624524,12.0,2.0,16.0,45DBP,33
142.81,0.041474,-0.094933,0.036698,0.916813,0.295089,-0.269027,0.015498,0.16385,0.082213,-0.493959,0.566333,-0.211551,-0.624914,12.0,2.0,16.0,45DBP,33
142.82,0.114121,-0.083523,0.004512,0.916634,0.294685,-0.270077,0.01786,0.161873,0.079342,-0.494205,0.56584,-0.211629,-0.62514,12.0,2.0,16.0,45DBP,33
142.83,0.16158,-0.067738,-0.025594,0.916402,0.294393,-0.271182,0.015101,0.157725,0.079989,-0.494706,0.565269,-0.21185,-0.625186,12.0,2.0,16.0,45DBP,33
142.84,0.186408,-0.061034,-0.063179,0.916095,0.294305,-0.272314,0.011335,0.145682,0.083716,-0.495408,0.564669,-0.212114,-0.625083,12.0,2.0,16.0,45DBP,33
142.85,0.183757,-0.055595,-0.09925,0.915692,0.294532,-0.273422,0.007831,0.131387,0.091293,-0.496249,0.564101,-0.212318,-0.624858,12.0,2.0,16.0,45DBP,33
142.86,0.17557,-0.045075,-0.136613,0.915202,0.295139,-0.274405,0.005528,0.119992,0.09844,-0.497182,0.563628,-0.212417,-0.624509,12.0,2.0,16.0,45DBP,33
142.87,0.16714,-0.033237,-0.157036,0.914656,0.29603,-0.275263,0.002732,0.11051,0.108713,-0.498166,0.563241,-0.212433,-0.624069,12.0,2.0,16.0,45DBP,33
142.88,0.158799,-0.025641,-0.183532,0.914078,0.297104,-0.276028,-0.00238,0.10556,0.116695,-0.499183,0.562914,-0.2124,-0.623563,12.0,2.0,16.0,45DBP,33
142.89,0.164332,-0.011976,-0.214506,0.913374,0.298944,-0.27637,-0.008528,0.100653,0.120074,-0.500325,0.562849,-0.212169,-0.622784,12.0,2.0,16.0,45DBP,33
142.9,0.181941,0.008451,-0.23967,0.912611,0.301077,-0.276575,-0.017958,0.089837,0.125314,-0.501585,0.562854,-0.211916,-0.621852,12.0,2.0,16.0,45DBP,33
142.91,0.17534,0.016608,-0.266493,0.911815,0.303462,-0.276595,-0.020656,0.071889,0.125167,-0.502918,0.562947,-0.211644,-0.620783,12.0,2.0,16.0,45DBP,33
142.92,0.148566,0.032081,-0.288877,0.910968,0.306195,-0.276371,-0.021168,0.055011,0.125385,-0.504265,0.563189,-0.211264,-0.619598,12.0,2.0,16.0,45DBP,33
142.93,0.099114,0.035322,-0.302927,0.910108,0.309146,-0.275921,-0.022184,0.044461,0.123562,-0.505528,0.563577,-0.21076,-0.618387,12.0,2.0,16.0,45DBP,33
142.94,0.05784,0.051571,-0.310947,0.909255,0.312268,-0.275215,-0.023605,0.040087,0.119178,-0.506667,0.564124,-0.210135,-0.617168,12.0,2.0,16.0,45DBP,33
142.95,0.034771,0.065212,-0.311097,0.908444,0.315491,-0.274218,-0.02171,0.038787,0.116137,-0.507688,0.564819,-0.209452,-0.615923,12.0,2.0,16.0,45DBP,33
142.96,0.038887,0.07184,-0.317438,0.907662,0.318769,-0.273011,-0.014611,0.037432,0.113083,-0.508671,0.565602,-0.20878,-0.614622,12.0,2.0,16.0,45DBP,33
142.97,0.036216,0.083223,-0.323091,0.90688,0.322121,-0.271673,-0.007329,0.030875,0.113653,-0.509648,0.566441,-0.208106,-0.613266,12.0,2.0,16.0,45DBP,33
142.98,0.028335,0.094469,-0.324838,0.906079,0.324943,-0.270984,-0.001142,0.025353,0.114444,-0.510635,0.566959,-0.207523,-0.612163,12.0,2.0,16.0,45DBP,33
142.99,0.01839,0.121857,-0.316904,0.90532,0.327766,-0.270119,0.003371,0.017205,0.116905,-0.511574,0.567545,-0.206962,-0.611024,12.0,2.0,16.0,45DBP,33
143.0,0.012629,0.13828,-0.304855,0.904641,0.330529,-0.269026,0.006659,0.008643,0.116072,-0.512437,0.56821,-0.206456,-0.609853,12.0,2.0,16.0,45DBP,33
143.01,0.02057,0.169516,-0.295044,0.904058,0.333191,-0.267698,0.009348,0.003509,0.114331,-0.513236,0.568943,-0.206045,-0.608636,12.0,2.0,16.0,45DBP,33
143.02,0.05331,0.193237,-0.294252,0.903555,0.335768,-0.266174,0.0115,-0.001463,0.104736,-0.514047,0.569709,-0.205777,-0.607324,12.0,2.0,16.0,45DBP,33
143.03,0.082016,0.222762,-0.285985,0.903127,0.338203,-0.264538,0.011775,-0.010368,0.095623,-0.514909,0.570458,-0.205691,-0.605919,12.0,2.0,16.0,45DBP,33
143.04,0.098307,0.254712,-0.292435,0.902765,0.34059,-0.262704,0.009085,-0.012801,0.084939,-0.515799,0.571243,-0.205742,-0.604403,12.0,2.0,16.0,45DBP,33
143.05,0.125287,0.288653,-0.293751,0.902467,0.342944,-0.260658,0.006377,-0.005587,0.072655,-0.516725,0.572068,-0.205935,-0.602764,12.0,2.0,16.0,45DBP,33
143.06,0.166977,0.320859,-0.282297,0.902262,0.34516,-0.258432,0.00823,0.001641,0.063989,-0.5177,0.572896,-0.206335,-0.601002,12.0,2.0,16.0,45DBP,33
143.07,0.234174,0.353331,-0.26207,0.902192,0.34709,-0.256084,0.016509,0.004045,0.054622,-0.518735,0.573669,-0.20703,-0.599129,12.0,2.0,16.0,45DBP,33
143.08,0.323285,0.379577,-0.242508,0.902258,0.348632,-0.253745,0.026209,0.006867,0.047111,-0.5199,0.574302,-0.208098,-0.59714,12.0,2.0,16.0,45DBP,33
143.09,0.438479,0.399274,-0.226828,0.902426,0.349769,-0.251572,0.032266,0.004586,0.039078,-0.521279,0.574711,-0.209573,-0.595024,12.0,2.0,16.0,45DBP,33
143.1,0.553812,0.413891,-0.214528,0.902669,0.350515,-0.249655,0.032664,-0.002401,0.030508,-0.522933,0.574851,-0.211469,-0.592764,12.0,2.0,16.0,45DBP,33
143.11,0.66165,0.424208,-0.197895,0.902995,0.350848,-0.248001,0.034291,-0.017703,0.021607,-0.524849,0.574712,-0.213787,-0.590368,12.0,2.0,16.0,45DBP,33
143.12,0.739323,0.435197,-0.186642,0.903386,0.350836,-0.246591,0.034205,-0.034216,0.015176,-0.526971,0.574333,-0.216439,-0.587875,12.0,2.0,16.0,45DBP,33
143.13,0.785217,0.445503,-0.17234,0.90384,0.35058,-0.245289,0.029159,-0.04687,0.009433,-0.529218,0.573802,-0.219334,-0.585297,12.0,2.0,16.0,45DBP,33
143.14,0.807106,0.461596,-0.153012,0.904386,0.350071,-0.244001,0.024172,-0.058033,0.003919,-0.53148,0.573178,-0.222412,-0.582691,12.0,2.0,16.0,45DBP,33
143.15,0.813528,0.464193,-0.13251,0.905021,0.349352,-0.242674,0.021142,-0.066912,-0.004503,-0.533696,0.572509,-0.225603,-0.580091,12.0,2.0,16.0,45DBP,33
143.16,0.794553,0.471188,-0.117946,0.905719,0.348521,-0.241258,0.015545,-0.067286,-0.009474,-0.535836,0.571843,-0.228837,-0.577502,12.0,2.0,16.0,45DBP,33
143.17,0.793844,0.479927,-0.101689,0.906485,0.347601,-0.239705,0.012079,-0.06127,-0.014338,-0.537875,0.571209,-0.232095,-0.574929,12.0,2.0,16.0,45DBP,33
143.18,0.800103,0.478221,-0.082628,0.907313,0.346522,-0.238128,0.013371,-0.06193,-0.022507,-0.539857,0.570539,-0.235418,-0.57238,12.0,2.0,16.0,45DBP,33
143.19,0.808025,0.46937,-0.063932,0.908197,0.345244,-0.23661,0.016119,-0.065718,-0.030969,-0.541797,0.569795,-0.238808,-0.569877,12.0,2.0,16.0,45DBP,33
