secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
219.24,0.021902,0.027747,-0.006974,0.2857,0.900966,-0.326551,-0.002741,0.001256,0.000516,-0.807984,0.526764,-0.243401,0.10216,4.0,2.0,15.0,SACLR,14
219.25,0.014137,0.019306,-0.009874,0.285672,0.900941,-0.326645,-0.002759,-0.004029,0.002564,-0.807998,0.526695,-0.243453,0.102285,4.0,2.0,15.0,SACLR,14
219.26,-0.018282,0.015669,-0.008326,0.285594,0.90099,-0.326579,0.000981,0.000667,0.009333,-0.807965,0.526714,-0.24348,0.102382,4.0,2.0,15.0,SACLR,14
219.27,-0.014056,0.007368,-0.003656,0.28559,0.901059,-0.326392,0.005242,0.001529,0.005072,-0.807903,0.526783,-0.243524,0.102411,4.0,2.0,15.0,SACLR,14
219.28,0.002786,0.002065,-0.001369,0.285638,0.901045,-0.326387,0.003943,-0.005263,-0.002013,-0.807902,0.526772,-0.243553,0.102412,4.0,2.0,15.0,SACLR,14
219.29,-0.000376,0.004853,-0.00687,0.285609,0.90103,-0.326455,0.002279,-0.003325,0.003396,-0.807919,0.526743,-0.243544,0.10244,4.0,2.0,15.0,SACLR,14
219.3,-0.012834,0.005214,-0.01158,0.285551,0.901044,-0.326465,-0.00012,0.001681,0.006503,-0.807916,0.526741,-0.243539,0.102487,4.0,2.0,15.0,SACLR,14
219.31,-0.022484,0.00703,-0.011498,0.285431,0.901147,-0.326288,-0.000412,0.001838,0.00976,-0.807854,0.526826,-0.243537,0.102551,4.0,2.0,15.0,SACLR,14
219.32,-0.029701,0.003536,-0.017271,0.28528,0.901282,-0.326047,0.000471,-0.003363,0.005277,-0.807772,0.526948,-0.24352,0.102608,4.0,2.0,15.0,SACLR,14
219.33,-0.023496,-0.009257,-0.01192,0.285123,0.901419,-0.325805,0.004352,-0.007147,-0.001939,-0.807693,0.527081,-0.243482,0.102636,4.0,2.0,15.0,SACLR,14
219.34,-0.021061,-0.011421,-0.006525,0.285015,0.901531,-0.325588,0.004016,-0.006954,-0.002095,-0.807627,0.527201,-0.243445,0.102628,4.0,2.0,15.0,SACLR,14
219.35,-0.02508,-0.004682,-0.014139,0.284957,0.901629,-0.325367,0.000184,0.000836,0.002033,-0.807562,0.527315,-0.243425,0.102599,4.0,2.0,15.0,SACLR,14
219.36,-0.02686,0.005622,-0.014067,0.284879,0.901722,-0.32518,-0.00398,0.006695,0.002807,-0.807502,0.527407,-0.243417,0.102616,4.0,2.0,15.0,SACLR,14
219.37,-0.01914,0.012727,-0.011726,0.284838,0.901824,-0.32493,-0.004351,0.005722,0.001978,-0.80742,0.527509,-0.243453,0.102652,4.0,2.0,15.0,SACLR,14
219.38,-0.023311,0.009179,-0.012742,0.284764,0.901939,-0.324678,0.002726,0.001046,-0.004348,-0.807336,0.527616,-0.24348,0.102704,4.0,2.0,15.0,SACLR,14
219.39,-0.01758,0.001474,-0.007853,0.284686,0.902072,-0.324377,0.006513,0.002026,-0.003428,-0.807238,0.527748,-0.243503,0.102742,4.0,2.0,15.0,SACLR,14
219.4,-0.008027,0.00021,-0.002223,0.284669,0.902128,-0.324235,0.007232,-0.001921,-0.00592,-0.807194,0.527811,-0.243513,0.10274,4.0,2.0,15.0,SACLR,14
219.41,-0.011038,0.009355,-0.011509,0.284711,0.902134,-0.324182,0.002627,-0.002231,-0.003348,-0.807177,0.527819,-0.243548,0.102744,4.0,2.0,15.0,SACLR,14
219.42,-0.026722,0.015958,-0.009147,0.284726,0.902186,-0.324022,0.000506,-0.002574,0.000108,-0.807125,0.527874,-0.243595,0.102767,4.0,2.0,15.0,SACLR,14
219.43,-0.020269,0.016434,-0.015455,0.284656,0.902318,-0.323717,-1.9e-05,-0.001699,-0.005446,-0.807021,0.527995,-0.243644,0.102838,4.0,2.0,15.0,SACLR,14
219.44,-0.01361,0.013199,-0.015405,0.284525,0.902447,-0.323474,0.00028,-0.008389,-0.010236,-0.806935,0.528104,-0.243659,0.102923,4.0,2.0,15.0,SACLR,14
219.45,-0.009652,0.014363,-0.018604,0.284349,0.902556,-0.323323,0.000197,-0.007628,-0.005291,-0.806874,0.528179,-0.243651,0.103035,4.0,2.0,15.0,SACLR,14
219.46,-0.017386,0.018508,-0.018636,0.284286,0.902619,-0.323205,0.003419,0.000808,0.000756,-0.806825,0.528216,-0.243692,0.103129,4.0,2.0,15.0,SACLR,14
219.47,-0.028155,0.027105,-0.017011,0.284248,0.902725,-0.322939,0.001213,0.005996,0.004991,-0.806732,0.528307,-0.243766,0.103216,4.0,2.0,15.0,SACLR,14
219.48,-0.013799,0.018957,-0.018464,0.284249,0.902803,-0.322723,0.003089,-0.00142,-0.002244,-0.806654,0.528371,-0.24385,0.103295,4.0,2.0,15.0,SACLR,14
219.49,-0.008866,0.014042,-0.012371,0.284179,0.902854,-0.322639,0.004334,-0.008995,-0.005395,-0.806618,0.528398,-0.243877,0.10338,4.0,2.0,15.0,SACLR,14
219.5,-0.000296,0.017018,-0.005684,0.284154,0.902888,-0.322568,0.002009,-0.001704,0.001264,-0.806586,0.528411,-0.243921,0.103455,4.0,2.0,15.0,SACLR,14
219.51,0.001528,0.0292,-0.004851,0.284184,0.902873,-0.322582,-0.002232,0.01038,0.005229,-0.806578,0.528369,-0.243998,0.103548,4.0,2.0,15.0,SACLR,14
219.52,0.007222,0.032402,-0.003429,0.284259,0.902818,-0.32267,-0.003711,0.012648,0.007423,-0.806592,0.528281,-0.244098,0.103653,4.0,2.0,15.0,SACLR,14
219.53,0.015423,0.033708,-0.000127,0.284364,0.902763,-0.322733,-0.002092,0.006859,0.004435,-0.806599,0.528196,-0.244217,0.103756,4.0,2.0,15.0,SACLR,14
219.54,0.014581,0.021914,0.004244,0.284473,0.902708,-0.322789,0.000454,-0.001387,0.002262,-0.806606,0.52812,-0.244325,0.103835,4.0,2.0,15.0,SACLR,14
219.55,0.017375,0.021076,0.012086,0.284609,0.902659,-0.322806,0.002134,-0.000529,0.002555,-0.806605,0.528062,-0.244433,0.103882,4.0,2.0,15.0,SACLR,14
219.56,-0.005364,0.018041,0.007775,0.284776,0.902596,-0.322836,0.002531,0.003776,0.001776,-0.806612,0.527999,-0.244538,0.1039,4.0,2.0,15.0,SACLR,14
219.57,0.009066,0.017188,0.012061,0.284989,0.902529,-0.322836,0.001128,0.006254,-0.000803,-0.806613,0.527945,-0.244654,0.103888,4.0,2.0,15.0,SACLR,14
219.58,0.032312,0.003859,0.008518,0.285137,0.902417,-0.323018,0.002171,-0.006635,-0.006939,-0.806668,0.527828,-0.244722,0.103899,4.0,2.0,15.0,SACLR,14
219.59,0.025837,-0.002222,0.010008,0.285134,0.902344,-0.323223,0.001121,-0.007371,0.002773,-0.806729,0.527739,-0.244703,0.103919,4.0,2.0,15.0,SACLR,14
219.6,-0.004503,0.002536,0.00622,0.28514,0.902346,-0.323211,-0.001586,0.006558,0.015457,-0.806726,0.527743,-0.244707,0.103916,4.0,2.0,15.0,SACLR,14
219.61,-0.002118,0.012337,0.007923,0.285193,0.902376,-0.323084,-0.003409,0.009108,0.012628,-0.806687,0.527782,-0.244754,0.103913,4.0,2.0,15.0,SACLR,14
219.62,0.006961,0.003563,0.000178,0.285272,0.902359,-0.323059,-0.000497,-0.001618,-0.00116,-0.806679,0.52777,-0.244804,0.103914,4.0,2.0,15.0,SACLR,14
219.63,0.009375,-0.009756,0.000877,0.285296,0.902334,-0.323109,0.003232,-0.009725,-0.004131,-0.806696,0.527746,-0.244805,0.103904,4.0,2.0,15.0,SACLR,14
219.64,-0.011235,-0.018786,0.001067,0.285269,0.902344,-0.323105,0.008646,-0.00557,0.001709,-0.806701,0.527769,-0.244759,0.103857,4.0,2.0,15.0,SACLR,14
219.65,-0.015084,-0.023789,-0.005316,0.285179,0.9024,-0.323027,0.009193,-0.001155,0.003233,-0.806684,0.527844,-0.244679,0.103797,4.0,2.0,15.0,SACLR,14
219.66,-0.007165,-0.027744,-0.024946,0.285,0.902431,-0.3231,0.004108,-0.000575,0.001002,-0.806711,0.527872,-0.244543,0.103767,4.0,2.0,15.0,SACLR,14
219.67,0.003595,-0.023469,-0.014216,0.284733,0.902499,-0.323146,0.004985,0.007139,0.002284,-0.806724,0.527922,-0.244387,0.103777,4.0,2.0,15.0,SACLR,14
219.68,0.028564,-0.012878,0.002548,0.284609,0.902522,-0.323191,0.001951,0.004064,-0.003485,-0.806737,0.527937,-0.24431,0.103781,4.0,2.0,15.0,SACLR,14
219.69,0.023456,-0.005061,0.001477,0.284545,0.902494,-0.323325,-0.006118,-0.003003,-0.001306,-0.806776,0.527894,-0.244266,0.103799,4.0,2.0,15.0,SACLR,14
219.7,0.02036,0.009218,0.004546,0.284571,0.902418,-0.323513,-0.008311,0.005205,0.005763,-0.806832,0.527805,-0.244266,0.103819,4.0,2.0,15.0,SACLR,14
219.71,0.01952,0.013022,0.014278,0.284747,0.902295,-0.323702,-0.004565,0.004016,0.005769,-0.80689,0.527679,-0.244343,0.103822,4.0,2.0,15.0,SACLR,14
219.72,0.015433,-0.002323,0.013594,0.284999,0.902169,-0.32383,0.001866,-0.001718,0.005684,-0.806937,0.527576,-0.244435,0.103766,4.0,2.0,15.0,SACLR,14
219.73,0.012941,-0.008587,0.015678,0.285217,0.902066,-0.323927,0.004609,-0.003888,0.001707,-0.806979,0.527504,-0.244491,0.103678,4.0,2.0,15.0,SACLR,14
219.74,0.010105,-0.006912,0.020775,0.285382,0.901973,-0.324041,0.005542,-0.004283,-0.000682,-0.807027,0.527444,-0.244505,0.103577,4.0,2.0,15.0,SACLR,14
219.75,0.008627,-0.006867,0.016462,0.28555,0.9019,-0.324096,0.0004,-0.006499,-0.000321,-0.807054,0.5274,-0.244543,0.103497,4.0,2.0,15.0,SACLR,14
219.76,0.004712,0.007549,0.003042,0.285624,0.901855,-0.324156,-0.006022,-0.007537,-0.002047,-0.807075,0.527361,-0.244566,0.103479,4.0,2.0,15.0,SACLR,14
219.77,0.000544,0.011041,-0.003521,0.285594,0.901865,-0.324155,-0.004863,-0.00683,-0.01015,-0.807069,0.527357,-0.244576,0.103522,4.0,2.0,15.0,SACLR,14
219.78,0.008781,0.011541,-0.008161,0.285487,0.901922,-0.324089,-0.003321,-0.008612,-0.012443,-0.807037,0.527385,-0.244583,0.103614,4.0,2.0,15.0,SACLR,14
219.79,0.019324,0.007273,-0.010993,0.28538,0.901951,-0.324104,0.001759,-0.010456,-0.008874,-0.807029,0.527378,-0.244584,0.103713,4.0,2.0,15.0,SACLR,14
219.8,0.001984,-0.002951,-0.017283,0.285292,0.901964,-0.324144,0.002809,-0.009874,-0.004164,-0.807033,0.527367,-0.244566,0.103773,4.0,2.0,15.0,SACLR,14
219.81,-0.010922,0.005627,-0.026263,0.285166,0.902028,-0.324077,8.1e-05,-0.003194,0.001384,-0.807004,0.527408,-0.244545,0.103839,4.0,2.0,15.0,SACLR,14
219.82,-0.020634,0.019073,-0.027806,0.285039,0.902116,-0.323943,-0.003728,-0.00345,0.003661,-0.806951,0.527468,-0.244552,0.103933,4.0,2.0,15.0,SACLR,14
219.83,-0.020439,0.013274,-0.025483,0.284871,0.902252,-0.323714,-0.005284,-0.004776,0.008787,-0.806864,0.52757,-0.244568,0.104057,4.0,2.0,15.0,SACLR,14
219.84,-0.0249,0.003377,-0.026515,0.284646,0.902376,-0.323566,-0.000512,-0.006731,0.003955,-0.806804,0.527659,-0.244527,0.104163,4.0,2.0,15.0,SACLR,14
219.85,-0.025519,0.002952,-0.027268,0.284401,0.902494,-0.323451,0.000999,-0.001295,-0.001134,-0.806757,0.527745,-0.244458,0.10425,4.0,2.0,15.0,SACLR,14
219.86,-0.012369,0.006934,-0.017203,0.284181,0.902559,-0.323463,0.001387,0.00424,-0.002908,-0.806749,0.527772,-0.244387,0.104341,4.0,2.0,15.0,SACLR,14
219.87,-0.00812,0.002432,-0.015742,0.284103,0.902577,-0.323481,0.002533,0.005397,0.002268,-0.806748,0.52777,-0.244374,0.104395,4.0,2.0,15.0,SACLR,14
219.88,-0.029708,-0.00364,-0.014902,0.28403,0.902619,-0.323429,0.003811,0.004516,0.007404,-0.80673,0.527805,-0.244351,0.104413,4.0,2.0,15.0,SACLR,14
219.89,-0.043615,-0.00082,-0.015269,0.283917,0.902762,-0.323127,0.003589,0.004785,0.007987,-0.806636,0.527958,-0.244329,0.104413,4.0,2.0,15.0,SACLR,14
219.9,-0.051004,-0.00376,-0.005101,0.283824,0.902946,-0.322694,0.00327,0.002891,0.004259,-0.806507,0.528171,-0.244312,0.104374,4.0,2.0,15.0,SACLR,14
219.91,-0.014568,-0.010568,0.002494,0.283759,0.903075,-0.322391,0.003335,-0.003112,-0.002362,-0.806418,0.528325,-0.24429,0.104331,4.0,2.0,15.0,SACLR,14
219.92,-0.00507,-0.014426,0.000983,0.283742,0.90308,-0.322392,0.000773,-0.002171,-0.008022,-0.806427,0.528349,-0.244236,0.104264,4.0,2.0,15.0,SACLR,14
219.93,-0.005819,-0.004255,-0.002981,0.283712,0.90309,-0.322389,-0.000387,0.007539,-0.00067,-0.80643,0.528367,-0.244199,0.104233,4.0,2.0,15.0,SACLR,14
219.94,0.000914,0.004063,0.002997,0.283713,0.903096,-0.322372,-0.001242,0.009928,0.001998,-0.806426,0.528375,-0.2442,0.104231,4.0,2.0,15.0,SACLR,14
219.95,0.008813,-0.005054,0.003736,0.283764,0.903062,-0.322422,0.001148,0.00125,-0.001202,-0.806443,0.528346,-0.244212,0.104214,4.0,2.0,15.0,SACLR,14
219.96,-0.006577,-0.010428,0.00594,0.283824,0.903054,-0.322393,0.004537,-0.002404,0.000433,-0.806441,0.528358,-0.244216,0.10416,4.0,2.0,15.0,SACLR,14
219.97,-0.002584,-0.007873,0.004946,0.283874,0.903071,-0.322302,0.00499,0.000432,0.001531,-0.806421,0.528401,-0.244217,0.104096,4.0,2.0,15.0,SACLR,14
219.98,0.004803,-0.007848,0.009312,0.283946,0.903053,-0.322287,0.001775,0.002907,0.001075,-0.806423,0.528402,-0.244228,0.104046,4.0,2.0,15.0,SACLR,14
219.99,0.013112,-0.00276,0.006925,0.284046,0.902981,-0.322402,0.000164,0.000278,-0.000505,-0.806464,0.528342,-0.24424,0.104001,4.0,2.0,15.0,SACLR,14
220.0,0.001502,0.002113,0.006498,0.284114,0.902912,-0.322535,-0.000117,0.000942,-0.002111,-0.806509,0.528278,-0.244243,0.103974,4.0,2.0,15.0,SACLR,14
220.01,0.023401,-0.008022,0.008062,0.28415,0.902867,-0.322629,0.001509,0.000667,-0.001758,-0.806541,0.528236,-0.244238,0.103955,4.0,2.0,15.0,SACLR,14
220.02,0.033582,-0.02106,0.006603,0.284143,0.902762,-0.32293,0.005713,-0.006674,-0.006279,-0.806637,0.528124,-0.244172,0.103927,4.0,2.0,15.0,SACLR,14
220.03,0.006266,-0.016675,0.006728,0.284139,0.902674,-0.323178,0.001566,0.000326,0.003415,-0.806722,0.528042,-0.244095,0.103869,4.0,2.0,15.0,SACLR,14
220.04,-0.003204,-0.008572,0.007655,0.28421,0.902638,-0.323216,-0.001328,0.004893,0.011738,-0.806743,0.52803,-0.244083,0.103796,4.0,2.0,15.0,SACLR,14
220.05,-0.003692,-0.006832,0.005329,0.284298,0.902622,-0.323185,-0.003658,-0.000873,0.007862,-0.806742,0.528038,-0.244096,0.10373,4.0,2.0,15.0,SACLR,14
220.06,-0.003978,-0.019712,0.006546,0.284313,0.902634,-0.323139,-0.002834,-0.006287,0.002078,-0.806735,0.528072,-0.244072,0.10367,4.0,2.0,15.0,SACLR,14
220.07,-0.019008,-0.014974,0.010757,0.284332,0.902646,-0.323087,0.000962,-0.005567,0.002789,-0.806732,0.528117,-0.244027,0.103573,4.0,2.0,15.0,SACLR,14
220.08,-0.014404,-0.025586,0.008575,0.284333,0.902684,-0.322981,0.00125,0.001033,0.000593,-0.806712,0.528191,-0.243975,0.103468,4.0,2.0,15.0,SACLR,14
220.09,0.003902,-0.019826,0.006775,0.284337,0.902664,-0.323033,0.001551,-0.001968,0.000172,-0.80674,0.528196,-0.24391,0.103376,4.0,2.0,15.0,SACLR,14
220.1,-0.015898,-0.016503,0.004537,0.284405,0.902621,-0.323094,-0.003033,0.000455,0.002522,-0.806772,0.528184,-0.243874,0.103276,4.0,2.0,15.0,SACLR,14
220.11,-0.01344,-0.00959,0.004497,0.284416,0.902666,-0.322958,-0.003807,0.003706,0.003759,-0.806739,0.528257,-0.243855,0.103206,4.0,2.0,15.0,SACLR,14
220.12,-0.005616,-0.008531,0.006961,0.28441,0.902737,-0.322763,-0.001863,-0.004514,-0.003195,-0.806685,0.528355,-0.243844,0.10315,4.0,2.0,15.0,SACLR,14
220.13,-0.010004,-0.006712,0.005519,0.284409,0.902777,-0.322654,-0.001176,-0.00321,-0.005334,-0.806659,0.528416,-0.243823,0.103095,4.0,2.0,15.0,SACLR,14
220.14,-0.008108,-0.001038,0.004527,0.284452,0.902782,-0.322601,-0.001005,0.00095,-0.002351,-0.806647,0.528438,-0.24383,0.103056,4.0,2.0,15.0,SACLR,14
220.15,0.006932,0.004138,0.000105,0.284511,0.902766,-0.322594,-0.001629,0.000524,-0.003853,-0.806646,0.528427,-0.243859,0.103047,4.0,2.0,15.0,SACLR,14
220.16,-0.000238,0.003187,-0.004972,0.284501,0.902764,-0.322609,-4.7e-05,-0.000481,-0.000924,-0.806647,0.528415,-0.243871,0.103077,4.0,2.0,15.0,SACLR,14
220.17,0.008821,8e-06,-0.00743,0.284479,0.90276,-0.322639,-0.000193,-0.006016,-0.004402,-0.806652,0.528397,-0.243879,0.103116,4.0,2.0,15.0,SACLR,14
220.18,-0.010178,0.000407,-0.012828,0.284347,0.902801,-0.32264,0.001008,-0.010254,-0.003349,-0.806645,0.528416,-0.243836,0.103168,4.0,2.0,15.0,SACLR,14
220.19,-0.018198,0.010251,-0.021003,0.284172,0.902921,-0.322459,-0.001763,-0.003873,0.00352,-0.806579,0.528512,-0.243814,0.10325,4.0,2.0,15.0,SACLR,14
220.2,-0.014641,0.023643,-0.02173,0.28404,0.903013,-0.322319,-0.00102,-0.000898,0.000557,-0.806521,0.528572,-0.243828,0.103358,4.0,2.0,15.0,SACLR,14
220.21,-0.012457,0.016638,-0.028852,0.283875,0.903106,-0.322201,-0.000855,-0.002289,-0.000415,-0.806466,0.528621,-0.243843,0.103502,4.0,2.0,15.0,SACLR,14
220.22,-0.015455,0.010758,-0.031657,0.283647,0.903233,-0.322047,0.002059,-0.005955,-0.000493,-0.806401,0.528703,-0.243823,0.103641,4.0,2.0,15.0,SACLR,14
220.23,-0.01891,0.006336,-0.03555,0.283381,0.903366,-0.321908,0.00446,-0.009415,-0.004203,-0.806341,0.528792,-0.243772,0.103769,4.0,2.0,15.0,SACLR,14
220.24,-0.023939,0.00417,-0.031049,0.283107,0.903524,-0.321707,0.001301,-0.005361,0.004079,-0.806264,0.528914,-0.243714,0.103882,4.0,2.0,15.0,SACLR,14
220.25,-0.034584,0.007587,-0.03731,0.282828,0.903676,-0.321523,-0.000677,-0.004293,0.006399,-0.806192,0.529029,-0.243653,0.103996,4.0,2.0,15.0,SACLR,14
220.26,-0.057135,0.010837,-0.03768,0.282565,0.903881,-0.321178,-0.001117,-0.000699,0.009273,-0.806072,0.529208,-0.243617,0.1041,4.0,2.0,15.0,SACLR,14
220.27,-0.046386,0.013525,-0.041199,0.282265,0.904153,-0.320677,-0.003365,0.00167,0.0045,-0.805901,0.529456,-0.243594,0.10422,4.0,2.0,15.0,SACLR,14
220.28,-0.04919,0.005704,-0.033402,0.281981,0.904394,-0.320246,0.000611,-0.002585,-0.003439,-0.805752,0.529672,-0.243566,0.104335,4.0,2.0,15.0,SACLR,14
220.29,-0.035231,-0.001202,-0.032647,0.281688,0.904617,-0.319876,0.001607,-0.004775,-0.010569,-0.805626,0.529874,-0.243507,0.104425,4.0,2.0,15.0,SACLR,14
220.3,-0.019487,-0.003006,-0.027365,0.281468,0.90474,-0.319721,0.003612,-0.007889,-0.011715,-0.80557,0.529977,-0.243441,0.104486,4.0,2.0,15.0,SACLR,14
220.31,-0.033549,0.004385,-0.029465,0.281292,0.904838,-0.319599,0.000232,0.002069,0.00272,-0.805526,0.530058,-0.243391,0.104539,4.0,2.0,15.0,SACLR,14
220.32,-0.028313,0.012016,-0.015977,0.281168,0.904992,-0.319272,-0.001856,0.015281,0.008954,-0.805417,0.530207,-0.243401,0.104593,4.0,2.0,15.0,SACLR,14
220.33,-0.015135,0.013037,-0.012843,0.281123,0.905086,-0.319043,0.00144,0.009403,0.002805,-0.805338,0.530295,-0.243446,0.10465,4.0,2.0,15.0,SACLR,14
220.34,-0.013134,0.008317,-0.010765,0.281047,0.905191,-0.318812,0.002247,0.004828,-0.001791,-0.805258,0.530389,-0.243478,0.104713,4.0,2.0,15.0,SACLR,14
220.35,-0.00525,0.017177,-0.01325,0.280965,0.905272,-0.318656,0.001613,0.000612,-0.008615,-0.805201,0.530454,-0.243497,0.104781,4.0,2.0,15.0,SACLR,14
220.36,0.002324,0.017048,-0.01323,0.280916,0.905289,-0.31865,0.002424,-0.003678,-0.01332,-0.805188,0.530442,-0.243529,0.104872,4.0,2.0,15.0,SACLR,14
220.37,0.003941,0.017598,-0.0076,0.280916,0.905249,-0.318763,0.005766,-0.001502,-0.007577,-0.805212,0.530371,-0.243567,0.104955,4.0,2.0,15.0,SACLR,14
220.38,0.014978,0.012968,-0.00483,0.280952,0.905171,-0.318953,0.008278,0.003993,-0.002917,-0.805261,0.530263,-0.243608,0.105027,4.0,2.0,15.0,SACLR,14
220.39,0.015463,0.007827,-0.009188,0.280947,0.905143,-0.319037,0.009062,0.005364,6e-06,-0.805278,0.530209,-0.24364,0.105099,4.0,2.0,15.0,SACLR,14
220.4,0.018288,0.003815,-0.007981,0.280843,0.905173,-0.319043,0.005351,0.006234,0.002621,-0.805268,0.530208,-0.243636,0.105186,4.0,2.0,15.0,SACLR,14
220.41,0.015847,0.001431,-0.008399,0.280787,0.905158,-0.319135,0.003804,0.00071,0.001325,-0.805289,0.530168,-0.243627,0.105244,4.0,2.0,15.0,SACLR,14
220.42,0.002886,-0.004074,-0.012694,0.280714,0.905156,-0.319206,0.001269,-0.001134,0.007301,-0.805306,0.530146,-0.243604,0.105289,4.0,2.0,15.0,SACLR,14
220.43,-0.012381,-0.01344,-0.016058,0.280585,0.905174,-0.319269,0.000116,-0.00489,0.012033,-0.805323,0.530148,-0.243533,0.10531,4.0,2.0,15.0,SACLR,14
220.44,-0.009828,-0.023036,-0.006912,0.28049,0.905181,-0.319331,4.3e-05,-0.007064,0.007502,-0.805346,0.530159,-0.243446,0.105276,4.0,2.0,15.0,SACLR,14
220.45,-0.010586,-0.022276,-0.005393,0.280427,0.905183,-0.319381,-0.00203,-0.005891,0.005461,-0.805371,0.530177,-0.243355,0.105206,4.0,2.0,15.0,SACLR,14
220.46,-0.011657,-0.02239,-0.012743,0.280362,0.905216,-0.319346,-0.000592,0.003003,0.007899,-0.805368,0.530228,-0.24328,0.105142,4.0,2.0,15.0,SACLR,14
220.47,-0.023056,-0.026805,-0.01302,0.280253,0.905289,-0.319234,8.2e-05,0.007507,0.010106,-0.805341,0.530321,-0.243193,0.105082,4.0,2.0,15.0,SACLR,14
220.48,-0.029224,-0.035697,-0.011674,0.280066,0.90542,-0.319026,0.004174,0.003226,0.009578,-0.805287,0.530477,-0.243066,0.105009,4.0,2.0,15.0,SACLR,14
220.49,-0.04398,-0.049496,-0.011112,0.279876,0.905561,-0.318793,0.007004,-0.00398,0.007804,-0.805232,0.530662,-0.242901,0.104875,4.0,2.0,15.0,SACLR,14
220.5,-0.053905,-0.052836,-0.009505,0.279651,0.905757,-0.318433,0.005444,-0.008937,0.007352,-0.80514,0.530917,-0.242716,0.104715,4.0,2.0,15.0,SACLR,14
220.51,-0.059828,-0.051539,-0.014293,0.279395,0.906,-0.317967,0.002007,-0.006326,0.005329,-0.805018,0.531226,-0.242519,0.104541,4.0,2.0,15.0,SACLR,14
220.52,-0.05616,-0.04437,-0.016119,0.27916,0.906231,-0.317513,-0.002442,-0.000653,-0.001655,-0.804898,0.531521,-0.242341,0.104379,4.0,2.0,15.0,SACLR,14
220.53,-0.027322,-0.040779,-0.017067,0.278897,0.906402,-0.317257,-0.004132,0.000519,-0.007237,-0.804832,0.531724,-0.242158,0.10428,4.0,2.0,15.0,SACLR,14
220.54,-0.021814,-0.040804,-0.012974,0.278638,0.906538,-0.317095,-0.00073,0.000353,-0.008543,-0.804792,0.531884,-0.241976,0.104197,4.0,2.0,15.0,SACLR,14
220.55,-0.025823,-0.036197,-0.01159,0.278413,0.906684,-0.316875,0.001479,0.006432,4.1e-05,-0.804735,0.53206,-0.241816,0.104108,4.0,2.0,15.0,SACLR,14
220.56,-0.020273,-0.032022,-0.000664,0.27833,0.906776,-0.316685,0.001943,0.004555,-0.003185,-0.804692,0.532196,-0.241713,0.103984,4.0,2.0,15.0,SACLR,14
220.57,-0.013172,-0.032842,0.005806,0.278348,0.906813,-0.316565,0.00101,0.000994,-0.004007,-0.804675,0.532286,-0.241639,0.10383,4.0,2.0,15.0,SACLR,14
220.58,-0.012052,-0.025386,-6.5e-05,0.278388,0.906819,-0.316513,5.4e-05,-0.002583,-0.005478,-0.804677,0.532338,-0.241578,0.10369,4.0,2.0,15.0,SACLR,14
220.59,-0.017418,-0.023141,0.001936,0.278372,0.906846,-0.316449,-0.002874,0.001082,-0.00391,-0.80467,0.5324,-0.241508,0.103584,4.0,2.0,15.0,SACLR,14
220.6,-0.006113,-0.015518,0.010126,0.278337,0.906873,-0.3164,-0.002321,0.004366,-0.000815,-0.804667,0.532455,-0.241437,0.103497,4.0,2.0,15.0,SACLR,14
220.61,0.009127,-0.013318,0.010281,0.278334,0.906828,-0.316533,-0.001708,0.003145,-0.005641,-0.804716,0.53242,-0.241376,0.103437,4.0,2.0,15.0,SACLR,14
220.62,0.010109,-0.011012,0.011908,0.278386,0.906736,-0.31675,-0.001058,0.003923,-0.005471,-0.804791,0.532336,-0.241336,0.103378,4.0,2.0,15.0,SACLR,14
220.63,0.019203,-0.006885,0.008346,0.278461,0.906665,-0.316888,-0.001376,0.00224,-0.002051,-0.80484,0.532277,-0.241324,0.103324,4.0,2.0,15.0,SACLR,14
220.64,0.029633,-0.013854,0.010326,0.278532,0.906554,-0.317144,-0.002088,-0.003371,-0.004344,-0.804926,0.532168,-0.241299,0.103279,4.0,2.0,15.0,SACLR,14
220.65,0.018449,-0.011435,0.003785,0.278565,0.906441,-0.317436,-0.00377,-0.006264,-0.002892,-0.805022,0.532054,-0.241248,0.103236,4.0,2.0,15.0,SACLR,14
220.66,0.00545,-0.007855,0.004516,0.278576,0.906376,-0.317613,-0.004895,-8e-05,0.006852,-0.80508,0.531988,-0.24121,0.103209,4.0,2.0,15.0,SACLR,14
220.67,0.005871,-0.000237,0.004946,0.278574,0.906346,-0.317699,-0.005961,0.000727,0.00439,-0.805108,0.531957,-0.24119,0.103197,4.0,2.0,15.0,SACLR,14
220.68,0.00949,-0.007384,0.003312,0.278541,0.906331,-0.317773,-0.002174,-0.002339,0.002664,-0.805132,0.531935,-0.24116,0.103199,4.0,2.0,15.0,SACLR,14
220.69,-0.001968,-0.009099,0.002895,0.278524,0.906306,-0.317857,-0.001227,-0.003062,0.001801,-0.805161,0.531915,-0.241119,0.103169,4.0,2.0,15.0,SACLR,14
