secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
167.42,0.228113,-0.040896,0.018811,-0.35691,0.871313,-0.336792,0.071479,0.001352,0.018555,0.817555,-0.532751,-0.218586,0.000472,18.0,3.0,13.0,MTE,22
167.43,0.204745,-0.058764,0.043681,-0.356793,0.870683,-0.338541,0.069303,-0.031175,0.034433,0.818089,-0.531883,-0.218701,0.000978,18.0,3.0,13.0,MTE,22
167.44,0.119339,-0.071422,0.048369,-0.356595,0.870299,-0.339736,0.063321,-0.04521,0.05316,0.818453,-0.531262,-0.218844,0.001536,18.0,3.0,13.0,MTE,22
167.45,0.005844,-0.082134,0.032419,-0.356406,0.870241,-0.34008,0.058036,-0.04027,0.063514,0.818557,-0.531035,-0.219003,0.002002,18.0,3.0,13.0,MTE,22
167.46,-0.099893,-0.091682,0.019383,-0.356413,0.87054,-0.339308,0.05844,-0.024318,0.067732,0.818321,-0.53129,-0.219265,0.002301,18.0,3.0,13.0,MTE,22
167.47,-0.154898,-0.100426,0.036617,-0.356462,0.871137,-0.337721,0.059999,-0.009351,0.062758,0.817835,-0.531905,-0.219582,0.00254,18.0,3.0,13.0,MTE,22
167.48,-0.176623,-0.099758,0.056408,-0.356337,0.871924,-0.335815,0.05371,0.002969,0.061279,0.817251,-0.532686,-0.219858,0.002836,18.0,3.0,13.0,MTE,22
167.49,-0.188679,-0.090611,0.058495,-0.356064,0.872813,-0.333791,0.040161,0.0183,0.054677,0.81663,-0.533547,-0.220074,0.003162,18.0,3.0,13.0,MTE,22
167.5,-0.200491,-0.088721,0.040002,-0.355868,0.873691,-0.331696,0.030139,0.026303,0.04126,0.815988,-0.53444,-0.220287,0.0034,18.0,3.0,13.0,MTE,22
167.51,-0.217408,-0.105543,0.021069,-0.35585,0.874579,-0.329366,0.034835,0.028207,0.007344,0.815273,-0.535407,-0.220582,0.003567,18.0,3.0,13.0,MTE,22
167.52,-0.161511,-0.136208,0.028294,-0.356008,0.875464,-0.326834,0.042547,0.025689,-0.015879,0.814495,-0.536396,-0.22105,0.003803,18.0,3.0,13.0,MTE,22
167.53,-0.085177,-0.154177,0.05819,-0.356077,0.876282,-0.324558,0.040388,0.021682,-0.028637,0.813794,-0.537229,-0.221598,0.004275,18.0,3.0,13.0,MTE,22
167.54,-0.05361,-0.16444,0.080077,-0.355931,0.877086,-0.322541,0.02892,0.031849,-0.043975,0.81317,-0.537946,-0.222135,0.004959,18.0,3.0,13.0,MTE,22
167.55,-0.021909,-0.169203,0.067004,-0.355759,0.877757,-0.320902,0.016053,0.03655,-0.050833,0.812661,-0.538487,-0.222669,0.00571,18.0,3.0,13.0,MTE,22
167.56,0.007658,-0.183518,0.047147,-0.355809,0.878235,-0.319537,0.009755,0.032288,-0.046308,0.812236,-0.538858,-0.223302,0.006438,18.0,3.0,13.0,MTE,22
167.57,0.029256,-0.175875,0.045125,-0.355988,0.878563,-0.318433,0.005966,0.032798,-0.041064,0.81189,-0.539089,-0.223979,0.007147,18.0,3.0,13.0,MTE,22
167.58,0.045802,-0.170456,0.058429,-0.356071,0.878801,-0.317683,0.006141,0.032545,-0.028264,0.811652,-0.539182,-0.224592,0.007892,18.0,3.0,13.0,MTE,22
167.59,0.069883,-0.163015,0.074113,-0.355941,0.878878,-0.317615,0.005065,0.024442,-0.017056,0.811623,-0.539021,-0.225053,0.008697,18.0,3.0,13.0,MTE,22
167.6,0.090852,-0.156347,0.083499,-0.355659,0.878845,-0.318021,-0.002633,0.015076,-0.005923,0.811738,-0.538678,-0.225422,0.009568,18.0,3.0,13.0,MTE,22
167.61,0.096458,-0.137277,0.084669,-0.355273,0.87872,-0.318798,-0.012967,0.004154,0.001141,0.811967,-0.538205,-0.225691,0.010437,18.0,3.0,13.0,MTE,22
167.62,0.086399,-0.104418,0.073296,-0.354836,0.878514,-0.319852,-0.021949,0.000927,0.005612,0.812281,-0.537654,-0.225837,0.011206,18.0,3.0,13.0,MTE,22
167.63,0.066575,-0.084018,0.061778,-0.354396,0.878263,-0.321025,-0.019215,-0.001905,0.006831,0.812633,-0.537091,-0.225877,0.011837,18.0,3.0,13.0,MTE,22
167.64,0.036569,-0.066339,0.064819,-0.353977,0.878055,-0.322054,-0.007992,-0.003376,-0.00572,0.812942,-0.536616,-0.225868,0.012354,18.0,3.0,13.0,MTE,22
167.65,0.015248,-0.054426,0.070759,-0.353486,0.878025,-0.322676,0.002183,-0.005985,-0.01642,0.813126,-0.536343,-0.225826,0.012831,18.0,3.0,13.0,MTE,22
167.66,0.004872,-0.057479,0.068545,-0.352997,0.878155,-0.322857,0.014923,-0.006283,-0.025776,0.813174,-0.536267,-0.225809,0.013284,18.0,3.0,13.0,MTE,22
167.67,2.7e-05,-0.054865,0.062538,-0.352584,0.878357,-0.32276,0.019988,0.002716,-0.026881,0.813137,-0.536296,-0.225846,0.013709,18.0,3.0,13.0,MTE,22
167.68,-0.010105,-0.04247,0.065862,-0.352192,0.878634,-0.322433,0.017033,0.012372,-0.023743,0.81303,-0.536427,-0.225897,0.014102,18.0,3.0,13.0,MTE,22
167.69,-0.012717,-0.035518,0.076674,-0.351731,0.878959,-0.32205,0.005677,0.008538,-0.024568,0.812905,-0.536602,-0.225905,0.014487,18.0,3.0,13.0,MTE,22
167.7,0.022044,-0.025766,0.080583,-0.351218,0.879287,-0.321714,-0.003655,-0.006027,-0.022494,0.812795,-0.536769,-0.225881,0.014877,18.0,3.0,13.0,MTE,22
167.71,0.094443,-0.003587,0.095157,-0.350647,0.879456,-0.321875,-0.000473,-0.030839,-0.01568,0.812837,-0.536728,-0.225799,0.015304,18.0,3.0,13.0,MTE,22
167.72,0.15857,0.020183,0.122254,-0.349726,0.87929,-0.323327,0.008265,-0.042208,-0.00376,0.813273,-0.536194,-0.22546,0.015847,18.0,3.0,13.0,MTE,22
167.73,0.143923,0.022226,0.141016,-0.348468,0.878999,-0.32547,0.017948,-0.041703,0.004807,0.813919,-0.535425,-0.22491,0.016481,18.0,3.0,13.0,MTE,22
167.74,0.055561,0.006601,0.136763,-0.347104,0.878814,-0.327422,0.014966,-0.030883,0.018966,0.814505,-0.534764,-0.224312,0.017113,18.0,3.0,13.0,MTE,22
167.75,-0.069314,-0.014986,0.110813,-0.345919,0.879004,-0.328164,-0.002012,-0.008612,0.002922,0.814721,-0.534606,-0.223863,0.017632,18.0,3.0,13.0,MTE,22
167.76,-0.103949,-0.030812,0.077686,-0.345062,0.879486,-0.327774,-0.019272,0.025131,-0.030289,0.814594,-0.534894,-0.223609,0.017984,18.0,3.0,13.0,MTE,22
167.77,0.058946,0.000437,0.072891,-0.344451,0.879676,-0.327909,-0.014497,0.041009,-0.05498,0.814629,-0.53491,-0.22342,0.018281,18.0,3.0,13.0,MTE,22
167.78,0.307219,0.041867,0.115933,-0.343588,0.879194,-0.330098,0.0035,0.026689,-0.011363,0.815289,-0.534051,-0.223025,0.018792,18.0,3.0,13.0,MTE,22
167.79,0.431562,0.061286,0.134133,-0.342348,0.878199,-0.334012,0.008196,0.024862,0.052106,0.81647,-0.532472,-0.222413,0.019568,18.0,3.0,13.0,MTE,22
167.8,0.398788,0.074545,0.080223,-0.341164,0.877108,-0.338065,-0.013084,0.045636,0.088736,0.817692,-0.530828,-0.221786,0.020291,18.0,3.0,13.0,MTE,22
167.81,0.306801,0.070648,-0.000108,-0.340599,0.876069,-0.341315,-0.044548,0.057235,0.09194,0.818676,-0.529467,-0.221377,0.020656,18.0,3.0,13.0,MTE,22
167.82,0.255956,0.099205,-0.023244,-0.340481,0.87514,-0.343806,-0.06377,0.037976,0.065256,0.819436,-0.528411,-0.221086,0.020675,18.0,3.0,13.0,MTE,22
167.83,0.216291,0.12251,0.003304,-0.340243,0.87434,-0.34607,-0.060911,0.005741,0.027039,0.820129,-0.527513,-0.220669,0.020579,18.0,3.0,13.0,MTE,22
167.84,0.167311,0.099304,0.028975,-0.339732,0.87372,-0.348132,-0.041432,-0.018068,-0.007153,0.820758,-0.526749,-0.220157,0.020558,18.0,3.0,13.0,MTE,22
167.85,0.095316,0.065203,0.010647,-0.339255,0.873284,-0.349688,-0.018365,-0.037331,-0.031202,0.821231,-0.526187,-0.219733,0.020572,18.0,3.0,13.0,MTE,22
167.86,0.026628,0.041939,-0.022332,-0.339092,0.873124,-0.350243,-0.00713,-0.059526,-0.03379,0.821403,-0.52601,-0.219525,0.02048,18.0,3.0,13.0,MTE,22
167.87,-0.037118,0.00433,-0.052953,-0.339348,0.873237,-0.349713,-0.005439,-0.06768,-0.016178,0.821246,-0.526233,-0.219595,0.020271,18.0,3.0,13.0,MTE,22
167.88,-0.086067,-0.044205,-0.074475,-0.340023,0.873562,-0.348243,-0.011143,-0.028805,0.000557,0.820805,-0.526775,-0.219969,0.020009,18.0,3.0,13.0,MTE,22
167.89,-0.083667,-0.044351,-0.079129,-0.3409,0.873935,-0.346446,-0.016445,0.027844,0.016978,0.820265,-0.527415,-0.220478,0.019719,18.0,3.0,13.0,MTE,22
167.9,0.001659,-0.021048,-0.059942,-0.341701,0.87406,-0.345339,-0.017567,0.056772,0.022265,0.819933,-0.52776,-0.220907,0.019475,18.0,3.0,13.0,MTE,22
167.91,0.099593,-0.010565,-0.057451,-0.342326,0.873751,-0.345502,-0.02303,0.049146,0.016721,0.819986,-0.527568,-0.221182,0.01934,18.0,3.0,13.0,MTE,22
167.92,0.119006,-0.015737,-0.087466,-0.343046,0.87304,-0.346585,-0.032443,0.030525,0.010648,0.82032,-0.526956,-0.221416,0.019184,18.0,3.0,13.0,MTE,22
167.93,0.073699,-0.012731,-0.131541,-0.344087,0.87214,-0.347816,-0.040755,0.009299,0.003669,0.820702,-0.526243,-0.221722,0.018859,18.0,3.0,13.0,MTE,22
167.94,0.001372,-0.015622,-0.139262,-0.345334,0.871336,-0.348595,-0.034259,-0.016645,0.003014,0.820951,-0.52572,-0.222084,0.018361,18.0,3.0,13.0,MTE,22
167.95,-0.057251,-0.033265,-0.133758,-0.346617,0.870817,-0.348619,-0.015474,-0.031095,-0.001173,0.82097,-0.52553,-0.222505,0.017813,18.0,3.0,13.0,MTE,22
167.96,-0.088156,-0.049549,-0.134849,-0.34795,0.870576,-0.34789,0.002186,-0.024675,-0.000727,0.82076,-0.525652,-0.223035,0.01728,18.0,3.0,13.0,MTE,22
167.97,-0.078734,-0.064583,-0.146439,-0.349379,0.870518,-0.346601,0.011946,-0.001774,-0.013338,0.820377,-0.525986,-0.223692,0.016773,18.0,3.0,13.0,MTE,22
167.98,0.004028,-0.044919,-0.141244,-0.350838,0.870357,-0.34553,0.013588,0.003788,-0.020132,0.820061,-0.526206,-0.22437,0.016301,18.0,3.0,13.0,MTE,22
167.99,0.089211,-0.034215,-0.117583,-0.35209,0.869892,-0.345427,0.015084,-0.012837,-0.023194,0.820036,-0.526028,-0.224902,0.015935,18.0,3.0,13.0,MTE,22
168.0,0.102733,-0.043636,-0.116611,-0.353275,0.869219,-0.34591,0.015446,-0.020983,-0.021033,0.820189,-0.525581,-0.225409,0.015678,18.0,3.0,13.0,MTE,22
168.01,0.08823,-0.032326,-0.11507,-0.35446,0.868496,-0.346516,0.011061,-0.033245,-0.007137,0.820378,-0.525082,-0.225899,0.015413,18.0,3.0,13.0,MTE,22
168.02,0.067494,-0.028725,-0.090809,-0.355538,0.86781,-0.347129,0.014352,-0.055371,0.005653,0.82057,-0.524609,-0.226319,0.015138,18.0,3.0,13.0,MTE,22
168.03,0.020568,-0.013046,-0.057202,-0.356292,0.867303,-0.347623,0.022689,-0.065759,0.016431,0.820725,-0.524258,-0.226587,0.014915,18.0,3.0,13.0,MTE,22
168.04,-0.045348,-0.010054,-0.044414,-0.35676,0.867129,-0.347576,0.028162,-0.062732,0.032589,0.820714,-0.524209,-0.226752,0.014725,18.0,3.0,13.0,MTE,22
168.05,-0.104505,-0.003316,-0.047972,-0.357147,0.867195,-0.347014,0.026276,-0.050636,0.038191,0.820547,-0.524423,-0.226878,0.014474,18.0,3.0,13.0,MTE,22
168.06,-0.138832,0.000933,-0.05399,-0.357546,0.867376,-0.346151,0.021211,-0.042181,0.035497,0.82029,-0.524788,-0.226985,0.014141,18.0,3.0,13.0,MTE,22
168.07,-0.142587,0.010121,-0.040797,-0.357918,0.867582,-0.345248,0.014427,-0.033048,0.041003,0.820021,-0.525187,-0.227055,0.013769,18.0,3.0,13.0,MTE,22
168.08,-0.153635,0.016395,-0.040281,-0.358207,0.867843,-0.344292,0.008735,-0.017211,0.039421,0.819736,-0.525633,-0.227077,0.013393,18.0,3.0,13.0,MTE,22
168.09,-0.12674,0.032933,-0.044984,-0.358474,0.868107,-0.343347,0.008636,0.00082,0.036401,0.819454,-0.526085,-0.227071,0.012995,18.0,3.0,13.0,MTE,22
168.1,-0.135469,0.042855,-0.052607,-0.358785,0.8683,-0.342534,0.0147,0.010576,0.027317,0.819213,-0.526485,-0.227038,0.012536,18.0,3.0,13.0,MTE,22
168.11,-0.171398,0.048452,-0.051492,-0.35907,0.868581,-0.341519,0.025284,0.002772,0.01144,0.818911,-0.526994,-0.226976,0.012027,18.0,3.0,13.0,MTE,22
168.12,-0.217036,0.031309,-0.050268,-0.359369,0.869061,-0.33998,0.033762,-0.018918,-0.000397,0.818449,-0.527735,-0.226948,0.011485,18.0,3.0,13.0,MTE,22
168.13,-0.257427,0.000294,-0.044737,-0.359739,0.869729,-0.337874,0.042646,-0.042749,-0.012086,0.817812,-0.528695,-0.227035,0.010975,18.0,3.0,13.0,MTE,22
168.14,-0.281329,-0.017774,-0.041276,-0.360148,0.870512,-0.335413,0.048381,-0.045637,-0.011572,0.817066,-0.529781,-0.227212,0.010519,18.0,3.0,13.0,MTE,22
168.15,-0.299497,-0.016839,-0.021378,-0.360485,0.871407,-0.332718,0.052395,-0.039223,0.000397,0.816245,-0.530972,-0.227397,0.010113,18.0,3.0,13.0,MTE,22
168.16,-0.322022,-0.015477,-0.010527,-0.360667,0.87243,-0.329825,0.052699,-0.039728,0.006994,0.815363,-0.532277,-0.227527,0.009738,18.0,3.0,13.0,MTE,22
168.17,-0.337893,-0.020445,-0.005777,-0.360806,0.873509,-0.326805,0.056393,-0.054905,0.018288,0.814441,-0.53364,-0.227652,0.009381,18.0,3.0,13.0,MTE,22
168.18,-0.37409,-0.040162,0.012196,-0.360847,0.874709,-0.323533,0.05886,-0.06816,0.027207,0.81344,-0.535117,-0.22778,0.009086,18.0,3.0,13.0,MTE,22
168.19,-0.401151,-0.063887,0.061521,-0.360664,0.876097,-0.31996,0.063103,-0.07936,0.021864,0.812342,-0.536734,-0.227897,0.008939,18.0,3.0,13.0,MTE,22
168.2,-0.390769,-0.097484,0.108513,-0.360164,0.877624,-0.316319,0.059749,-0.088577,0.013249,0.81122,-0.538384,-0.227999,0.009055,18.0,3.0,13.0,MTE,22
168.21,-0.356173,-0.107832,0.151369,-0.359305,0.879204,-0.31289,0.045402,-0.08741,0.007852,0.810158,-0.539954,-0.228044,0.009443,18.0,3.0,13.0,MTE,22
168.22,-0.318913,-0.109203,0.199942,-0.358085,0.8809,-0.309498,0.028953,-0.070918,0.003087,0.809103,-0.541533,-0.22802,0.010062,18.0,3.0,13.0,MTE,22
168.23,-0.22354,-0.107652,0.249372,-0.356434,0.882561,-0.306662,0.026737,-0.062996,-0.007776,0.808215,-0.542906,-0.227864,0.010952,18.0,3.0,13.0,MTE,22
168.24,-0.074963,-0.115213,0.311644,-0.354293,0.884026,-0.304916,0.036895,-0.067788,-0.016831,0.807656,-0.543837,-0.227559,0.012214,18.0,3.0,13.0,MTE,22
168.25,0.054279,-0.136757,0.381736,-0.351606,0.885275,-0.304404,0.047757,-0.067312,-0.022867,0.80747,-0.544254,-0.227124,0.013951,18.0,3.0,13.0,MTE,22
168.26,0.148564,-0.147989,0.436064,-0.348415,0.886396,-0.304812,0.055126,-0.057782,-0.020948,0.807556,-0.544293,-0.226583,0.016114,18.0,3.0,13.0,MTE,22
168.27,0.221969,-0.156127,0.485216,-0.344772,0.887434,-0.30593,0.050324,-0.057493,-0.013681,0.807848,-0.544055,-0.225919,0.018605,18.0,3.0,13.0,MTE,22
168.28,0.255999,-0.153248,0.521434,-0.340755,0.888427,-0.307544,0.040752,-0.053161,-0.007565,0.80828,-0.543632,-0.22515,0.02135,18.0,3.0,13.0,MTE,22
168.29,0.253712,-0.133389,0.546281,-0.336451,0.889443,-0.30934,0.026926,-0.047601,0.00334,0.808755,-0.543176,-0.224254,0.024194,18.0,3.0,13.0,MTE,22
168.3,0.233161,-0.114528,0.577995,-0.331821,0.890567,-0.311102,0.018406,-0.053501,0.012259,0.809208,-0.5428,-0.223197,0.027085,18.0,3.0,13.0,MTE,22
168.31,0.20641,-0.106585,0.617139,-0.326836,0.891846,-0.312712,0.019463,-0.067307,0.010787,0.809601,-0.542554,-0.221988,0.03005,18.0,3.0,13.0,MTE,22
168.32,0.183276,-0.099528,0.657196,-0.321469,0.893299,-0.314124,0.016767,-0.079014,0.014014,0.809916,-0.542448,-0.220653,0.033138,18.0,3.0,13.0,MTE,22
168.33,0.14474,-0.083598,0.690213,-0.315717,0.894936,-0.315297,0.015348,-0.081368,0.016454,0.810142,-0.542512,-0.219162,0.036301,18.0,3.0,13.0,MTE,22
168.34,0.099454,-0.059509,0.714178,-0.30963,0.896753,-0.316168,0.012008,-0.080698,0.017554,0.810262,-0.542772,-0.21752,0.039488,18.0,3.0,13.0,MTE,22
168.35,0.020034,-0.038094,0.732724,-0.303273,0.898783,-0.316565,0.010548,-0.075175,0.017234,0.810226,-0.543301,-0.215736,0.042625,18.0,3.0,13.0,MTE,22
168.36,-0.090337,-0.015237,0.753409,-0.296642,0.901133,-0.31617,0.0106,-0.069147,0.019829,0.809937,-0.544239,-0.213821,0.04568,18.0,3.0,13.0,MTE,22
168.37,-0.198648,-0.002732,0.766768,-0.289794,0.903835,-0.314804,0.01039,-0.064999,0.015213,0.809343,-0.545647,-0.211818,0.048634,18.0,3.0,13.0,MTE,22
168.38,-0.261202,-0.003057,0.787114,-0.282756,0.906804,-0.312659,0.011638,-0.05692,0.010871,0.8085,-0.54742,-0.209767,0.051548,18.0,3.0,13.0,MTE,22
168.39,-0.300564,0.012236,0.829139,-0.275414,0.90995,-0.310061,0.013772,-0.054542,0.009722,0.807502,-0.54942,-0.207622,0.054509,18.0,3.0,13.0,MTE,22
168.4,-0.332628,0.038654,0.888378,-0.26748,0.913266,-0.307244,0.017312,-0.068601,0.014611,0.806416,-0.551596,-0.205231,0.057582,18.0,3.0,13.0,MTE,22
168.41,-0.359538,0.029796,0.931471,-0.258993,0.91674,-0.304156,0.024007,-0.091178,0.006411,0.80522,-0.553941,-0.20266,0.060818,18.0,3.0,13.0,MTE,22
168.42,-0.380139,-0.004748,0.923194,-0.250401,0.920243,-0.300751,0.032048,-0.084642,-0.012359,0.803903,-0.556389,-0.200139,0.064149,18.0,3.0,13.0,MTE,22
168.43,-0.373275,-0.033362,0.892114,-0.242078,0.923621,-0.297191,0.034558,-0.069648,-0.022252,0.802522,-0.558816,-0.197812,0.067482,18.0,3.0,13.0,MTE,22
168.44,-0.351326,-0.03275,0.890597,-0.233935,0.926817,-0.293741,0.031161,-0.050627,-0.023917,0.801161,-0.561141,-0.195578,0.070788,18.0,3.0,13.0,MTE,22
168.45,-0.321024,-0.028614,0.911011,-0.225654,0.929876,-0.290536,0.03083,-0.035512,-0.022193,0.799856,-0.563359,-0.193284,0.074149,18.0,3.0,13.0,MTE,22
168.46,-0.300211,-0.055189,0.93353,-0.217153,0.932831,-0.287527,0.032201,-0.03836,-0.023615,0.798582,-0.565487,-0.190949,0.077654,18.0,3.0,13.0,MTE,22
168.47,-0.225379,-0.084995,0.94834,-0.208541,0.9356,-0.284893,0.039504,-0.035758,-0.02544,0.797387,-0.567415,-0.188663,0.081364,18.0,3.0,13.0,MTE,22
168.48,-0.105124,-0.1135,0.940269,-0.199971,0.938005,-0.283124,0.040425,-0.012239,-0.024753,0.796425,-0.568926,-0.186445,0.085256,18.0,3.0,13.0,MTE,22
168.49,0.062173,-0.12994,0.954805,-0.191437,0.939929,-0.282642,0.034698,0.008832,-0.024426,0.795825,-0.56985,-0.184255,0.08935,18.0,3.0,13.0,MTE,22
168.5,0.223463,-0.131462,0.988628,-0.182667,0.941345,-0.283728,0.019139,0.012741,-0.020685,0.795663,-0.570116,-0.181944,0.093723,18.0,3.0,13.0,MTE,22
168.51,0.331446,-0.131797,1.014156,-0.173595,0.942326,-0.286157,0.005046,0.014018,-0.018714,0.795868,-0.569833,-0.179477,0.09835,18.0,3.0,13.0,MTE,22
168.52,0.374561,-0.137796,1.019517,-0.164379,0.943025,-0.28928,-0.004306,0.008726,-0.021343,0.796245,-0.569254,-0.176945,0.10312,18.0,3.0,13.0,MTE,22
168.53,0.364073,-0.120618,1.038825,-0.155054,0.943587,-0.292576,-0.006369,-0.020568,-0.022564,0.796644,-0.568609,-0.174343,0.107917,18.0,3.0,13.0,MTE,22
168.54,0.303915,-0.136779,1.053349,-0.145544,0.94418,-0.295535,0.003271,-0.039807,-0.017881,0.796903,-0.568113,-0.171698,0.112749,18.0,3.0,13.0,MTE,22
168.55,0.248253,-0.144906,1.055791,-0.135982,0.944848,-0.297946,0.012294,-0.043282,-0.014142,0.796958,-0.56783,-0.169104,0.117602,18.0,3.0,13.0,MTE,22
168.56,0.212174,-0.153664,1.04818,-0.126472,0.945552,-0.299895,0.014793,-0.037227,-0.00287,0.796844,-0.567718,-0.16658,0.122424,18.0,3.0,13.0,MTE,22
168.57,0.222146,-0.14623,1.061759,-0.116954,0.946192,-0.301732,0.022273,-0.032206,-0.001155,0.796666,-0.567643,-0.164059,0.127234,18.0,3.0,13.0,MTE,22
168.58,0.261839,-0.145016,1.107126,-0.107109,0.946682,-0.303842,0.029747,-0.033932,0.003198,0.796525,-0.567477,-0.161396,0.132166,18.0,3.0,13.0,MTE,22
168.59,0.286134,-0.138014,1.150229,-0.096816,0.947006,-0.306279,0.036284,-0.031112,0.007344,0.796421,-0.567201,-0.158568,0.137304,18.0,3.0,13.0,MTE,22
168.6,0.287455,-0.128666,1.165198,-0.086233,0.94718,-0.308891,0.037649,-0.026953,0.013145,0.796322,-0.566869,-0.155609,0.142535,18.0,3.0,13.0,MTE,22
168.61,0.257112,-0.118214,1.168714,-0.075537,0.94727,-0.311407,0.040198,-0.027607,0.025244,0.796161,-0.566581,-0.152586,0.147754,18.0,3.0,13.0,MTE,22
168.62,0.186313,-0.11207,1.163384,-0.064821,0.947394,-0.313436,0.045611,-0.019492,0.035787,0.795826,-0.566491,-0.149564,0.1529,18.0,3.0,13.0,MTE,22
168.63,0.101168,-0.099642,1.15885,-0.054146,0.947641,-0.314714,0.050667,-0.010065,0.044847,0.795245,-0.566705,-0.146588,0.157931,18.0,3.0,13.0,MTE,22
168.64,0.026608,-0.090864,1.180525,-0.043366,0.948023,-0.315234,0.05542,-0.010004,0.045031,0.794407,-0.567239,-0.143609,0.162896,18.0,3.0,13.0,MTE,22
168.65,-0.038198,-0.092042,1.203395,-0.032335,0.948495,-0.315137,0.053483,-0.022866,0.04585,0.793336,-0.568037,-0.14059,0.16789,18.0,3.0,13.0,MTE,22
168.66,-0.107198,-0.100331,1.206612,-0.021163,0.949048,-0.314421,0.044249,-0.026822,0.042952,0.792032,-0.569085,-0.137594,0.172905,18.0,3.0,13.0,MTE,22
168.67,-0.164939,-0.103631,1.176894,-0.01015,0.949664,-0.313107,0.026218,-0.013674,0.039379,0.790525,-0.570348,-0.134722,0.177831,18.0,3.0,13.0,MTE,22
168.68,-0.161141,-0.098133,1.165026,0.000665,0.950243,-0.311508,0.014624,-0.001025,0.030197,0.788923,-0.571701,-0.131925,0.182633,18.0,3.0,13.0,MTE,22
168.69,-0.104274,-0.100416,1.179105,0.011505,0.950597,-0.310215,0.00914,0.006496,0.020939,0.787382,-0.572913,-0.129084,0.187447,18.0,3.0,13.0,MTE,22
168.7,-0.011523,-0.091869,1.185844,0.022498,0.950575,-0.30968,0.003519,0.024523,0.017443,0.786026,-0.573807,-0.126116,0.192363,18.0,3.0,13.0,MTE,22
168.71,0.053389,-0.071278,1.161138,0.033435,0.950183,-0.309894,-0.004367,0.057233,0.02074,0.784885,-0.574382,-0.123039,0.197236,18.0,3.0,13.0,MTE,22
168.72,0.114332,-0.042204,1.131246,0.044157,0.94948,-0.310706,-0.009031,0.084273,0.024268,0.783945,-0.574696,-0.119882,0.201949,18.0,3.0,13.0,MTE,22
168.73,0.156196,-0.016208,1.135492,0.054813,0.94849,-0.312028,-0.007785,0.081737,0.030763,0.783166,-0.574795,-0.116604,0.206555,18.0,3.0,13.0,MTE,22
168.74,0.146218,-0.002813,1.143615,0.065619,0.94732,-0.313494,-0.008002,0.060691,0.038378,0.782412,-0.57484,-0.113188,0.211135,18.0,3.0,13.0,MTE,22
168.75,0.109808,0.002773,1.132413,0.076444,0.9461,-0.314725,-0.011671,0.045325,0.041486,0.781566,-0.574969,-0.109762,0.215678,18.0,3.0,13.0,MTE,22
168.76,0.065366,0.009053,1.10178,0.087037,0.944908,-0.315552,-0.018631,0.038795,0.041154,0.780602,-0.575235,-0.106433,0.220083,18.0,3.0,13.0,MTE,22
168.77,0.031396,0.0201,1.076178,0.097377,0.94375,-0.315997,-0.023815,0.043784,0.041598,0.779537,-0.575633,-0.103189,0.224324,18.0,3.0,13.0,MTE,22
168.78,0.003838,0.031407,1.063478,0.107574,0.942609,-0.316094,-0.02481,0.057009,0.042809,0.778375,-0.576157,-0.099981,0.228427,18.0,3.0,13.0,MTE,22
168.79,0.024752,0.040225,1.058708,0.117709,0.941378,-0.31615,-0.024295,0.065839,0.038944,0.777198,-0.576682,-0.09676,0.232462,18.0,3.0,13.0,MTE,22
168.8,0.066633,0.041611,1.044031,0.127777,0.939939,-0.316525,-0.025879,0.085162,0.03265,0.776111,-0.577058,-0.093497,0.236462,18.0,3.0,13.0,MTE,22
168.81,0.109379,0.071701,1.008361,0.137607,0.938292,-0.317288,-0.026767,0.121431,0.031994,0.775166,-0.57725,-0.090214,0.240337,18.0,3.0,13.0,MTE,22
168.82,0.140806,0.100683,0.984325,0.147224,0.936471,-0.318351,-0.026817,0.145103,0.035591,0.774364,-0.577306,-0.086847,0.244001,18.0,3.0,13.0,MTE,22
168.83,0.158948,0.12561,0.967861,0.156744,0.934503,-0.319588,-0.024053,0.153495,0.0335,0.773646,-0.57728,-0.083392,0.247519,18.0,3.0,13.0,MTE,22
168.84,0.158539,0.144278,0.933864,0.166082,0.932447,-0.320873,-0.021718,0.153475,0.032543,0.772979,-0.577216,-0.079912,0.250878,18.0,3.0,13.0,MTE,22
168.85,0.136653,0.160654,0.887548,0.175086,0.930416,-0.321981,-0.019675,0.156041,0.034047,0.77231,-0.577198,-0.076496,0.254023,18.0,3.0,13.0,MTE,22
168.86,0.129565,0.181359,0.845494,0.183715,0.928435,-0.322887,-0.017257,0.149918,0.029293,0.771645,-0.577239,-0.073151,0.25692,18.0,3.0,13.0,MTE,22
168.87,0.137159,0.18005,0.807993,0.192013,0.926453,-0.323753,-0.009915,0.143921,0.017234,0.771013,-0.57727,-0.06988,0.259644,18.0,3.0,13.0,MTE,22
168.88,0.156543,0.180268,0.739797,0.199777,0.924459,-0.324754,-0.004846,0.152857,0.008211,0.770484,-0.577206,-0.066757,0.262165,18.0,3.0,13.0,MTE,22
